DEPT,GR,RHOB,DT,ILD,SP,CALD,DRHO
2907.5,18.58,2.54,67.5,22.61,-34.17,7.85,0.11
2908.0,17.72,2.53,63.79,21.79,-34.47,7.85,0.1
2908.5,18.46,2.49,62.29,21.21,-34.58,7.85,0.08
2909.0,21.9,2.46,63.4,20.7,-34.45,7.85,0.09
2909.5,25.04,2.48,65.45,20.17,-34.29,7.85,0.14
2910.0,23.69,2.52,67.63,19.86,-34.17,7.85,0.17
2910.5,19.28,2.55,69.15,20.0,-34.0,7.85,0.15
2911.0,15.69,2.57,66.99,20.61,-33.75,7.85,0.12
2911.5,15.19,2.56,64.66,21.58,-33.65,7.85,0.09
2912.0,15.77,2.53,64.19,22.55,-33.77,7.85,0.08
2912.5,16.91,2.5,63.05,23.14,-34.07,7.85,0.07
2913.0,16.8,2.48,61.61,23.29,-34.55,7.85,0.09
2913.5,15.36,2.46,61.61,23.03,-35.01,7.85,0.09
2914.0,14.54,2.44,63.17,22.51,-35.12,7.85,0.08
2914.5,13.74,2.43,65.36,21.74,-35.0,7.85,0.07
2915.0,12.82,2.43,68.66,20.8,-34.97,7.85,0.07
2915.5,13.17,2.45,73.27,19.85,-35.2,7.85,0.1
2916.0,13.33,2.47,75.92,18.93,-35.34,7.85,0.14
2916.5,13.5,2.47,76.13,18.15,-35.3,7.85,0.15
2917.0,14.76,2.44,75.16,17.43,-35.27,7.85,0.13
2917.5,16.91,2.41,74.19,16.82,-35.33,7.85,0.09
2918.0,16.86,2.4,73.33,16.5,-35.41,7.85,0.06
2918.5,16.9,2.41,71.38,16.39,-35.54,7.85,0.04
2919.0,20.49,2.44,69.48,16.34,-35.69,7.85,0.05
2919.5,23.65,2.46,69.0,16.26,-35.95,7.85,0.05
2920.0,24.03,2.47,69.0,16.11,-36.37,7.85,0.06
2920.5,23.16,2.47,69.34,15.92,-36.72,7.85,0.06
2921.0,20.89,2.46,70.15,15.75,-36.79,7.85,0.07
2921.5,18.79,2.46,69.83,15.56,-36.71,7.85,0.08
2922.0,18.62,2.45,69.25,15.5,-36.77,7.85,0.08
2922.5,18.84,2.41,69.79,15.49,-37.11,7.85,0.05
2923.0,18.86,2.38,70.92,15.64,-37.5,7.85,0.04
2923.5,20.1,2.42,71.83,16.12,-37.82,7.85,0.08
2924.0,20.57,2.46,72.73,16.95,-37.98,7.85,0.11
2924.5,20.89,2.46,74.66,18.07,-38.03,7.85,0.11
2925.0,22.47,2.47,75.08,19.5,-38.09,7.85,0.1
2925.5,22.09,2.51,73.9,21.13,-38.04,7.85,0.09
2926.0,19.83,2.53,71.66,22.75,-37.9,7.78,0.08
2926.5,17.78,2.52,68.88,24.09,-37.71,7.68,0.06
2927.0,17.13,2.49,68.11,24.48,-37.54,7.74,0.06
2927.5,16.53,2.51,69.16,23.92,-37.48,7.85,0.08
2928.0,15.79,2.54,67.75,22.87,-37.53,7.87,0.11
2928.5,17.64,2.54,65.61,21.65,-37.63,7.86,0.11
2929.0,19.28,2.51,64.32,20.4,-37.55,7.86,0.09
2929.5,18.94,2.45,65.93,19.07,-37.35,7.85,0.06
2930.0,20.16,2.41,68.56,17.84,-37.12,7.85,0.06
2930.5,20.56,2.4,70.02,16.85,-36.92,7.85,0.07
2931.0,19.63,2.41,70.82,16.24,-36.77,7.85,0.1
2931.5,18.43,2.42,71.97,15.99,-36.69,7.85,0.11
2932.0,16.5,2.41,72.89,16.04,-36.57,7.84,0.1
2932.5,18.04,2.41,74.09,16.38,-36.4,7.85,0.08
2933.0,21.81,2.42,74.4,16.78,-36.46,7.85,0.06
2933.5,22.54,2.43,73.04,17.16,-36.94,7.84,0.06
2934.0,20.57,2.46,71.78,17.49,-37.48,7.85,0.07
2934.5,19.52,2.48,70.51,17.71,-37.86,7.85,0.08
2935.0,18.78,2.47,69.82,17.87,-38.16,7.79,0.09
2935.5,17.67,2.48,71.45,18.04,-38.36,7.79,0.12
2936.0,17.75,2.51,72.71,18.16,-38.56,7.79,0.15
2936.5,18.78,2.52,70.23,18.23,-38.67,7.79,0.17
2937.0,19.82,2.51,68.33,18.39,-38.67,7.79,0.16
2937.5,19.63,2.49,68.66,18.5,-38.66,7.79,0.12
2938.0,19.34,2.5,69.85,18.49,-38.6,7.79,0.11
2938.5,18.22,2.5,70.83,18.52,-38.41,7.79,0.12
2939.0,17.07,2.5,70.45,18.54,-38.17,7.79,0.13
2939.5,16.42,2.51,68.55,18.5,-37.82,7.79,0.13
2940.0,15.43,2.51,66.6,18.46,-37.53,7.8,0.14
2940.5,14.14,2.5,65.52,18.36,-37.4,7.8,0.13
2941.0,13.93,2.49,65.5,18.3,-37.33,7.79,0.12
2941.5,15.43,2.49,66.62,18.3,-37.2,7.78,0.1
2942.0,19.66,2.49,67.29,18.37,-37.04,7.77,0.09
2942.5,22.07,2.5,66.65,18.52,-36.95,7.77,0.1
2943.0,21.29,2.5,66.01,18.87,-36.88,7.77,0.11
2943.5,19.63,2.49,65.7,19.21,-36.78,7.77,0.11
2944.0,18.7,2.48,65.31,19.68,-36.72,7.77,0.11
2944.5,19.43,2.46,64.34,19.96,-36.68,7.77,0.11
2945.0,20.09,2.44,64.1,19.96,-36.67,7.77,0.11
2945.5,18.76,2.43,64.62,19.84,-36.76,7.77,0.09
2946.0,16.92,2.42,64.64,19.66,-36.87,7.77,0.06
2946.5,16.52,2.42,65.4,19.43,-37.0,7.77,0.04
2947.0,17.02,2.45,66.05,19.12,-37.12,7.77,0.05
2947.5,18.26,2.48,66.27,18.87,-37.25,7.77,0.07
2948.0,19.24,2.48,66.27,18.55,-37.47,7.77,0.08
2948.5,18.3,2.46,65.77,18.29,-37.78,7.77,0.09
2949.0,17.19,2.46,65.57,17.99,-38.07,7.77,0.12
2949.5,17.71,2.49,65.56,17.63,-38.31,7.77,0.15
2950.0,19.06,2.49,65.43,17.23,-38.52,7.77,0.16
2950.5,21.39,2.47,66.01,16.88,-38.66,7.77,0.14
2951.0,20.89,2.47,67.08,16.58,-38.72,7.77,0.14
2951.5,17.8,2.47,68.4,16.35,-38.75,7.77,0.13
2952.0,16.55,2.45,69.83,16.19,-38.76,7.77,0.09
2952.5,17.42,2.43,70.88,15.99,-38.75,7.77,0.05
2953.0,18.17,2.44,70.93,15.75,-38.73,7.77,0.05
2953.5,18.68,2.44,70.33,15.48,-38.77,7.7,0.06
2954.0,20.77,2.41,70.44,15.25,-38.82,7.62,0.06
2954.5,21.43,2.37,71.69,15.16,-38.83,7.72,0.07
2955.0,19.25,2.35,71.81,15.18,-38.8,7.77,0.11
2955.5,16.68,2.36,70.86,15.28,-38.67,7.82,0.15
2956.0,15.54,2.37,73.51,15.43,-38.52,7.82,0.15
2956.5,16.27,2.37,75.25,15.57,-38.44,7.82,0.13
2957.0,16.83,2.38,75.67,15.66,-38.45,7.82,0.13
2957.5,17.23,2.38,76.87,15.72,-38.53,7.82,0.12
2958.0,16.73,2.37,77.24,15.79,-38.64,7.82,0.09
2958.5,14.48,2.37,74.59,15.84,-38.76,7.82,0.07
2959.0,14.11,2.4,72.04,15.8,-38.94,7.82,0.07
2959.5,15.55,2.47,72.02,15.64,-39.24,7.82,0.12
2960.0,16.13,2.52,72.17,15.39,-39.51,7.82,0.18
2960.5,17.45,2.55,71.5,15.09,-39.67,7.84,0.22
2961.0,18.43,2.54,70.24,14.8,-39.81,7.84,0.23
2961.5,17.72,2.52,70.15,14.52,-40.02,7.84,0.21
2962.0,15.78,2.5,71.33,14.28,-40.3,7.84,0.17
2962.5,15.32,2.46,71.42,14.09,-40.6,7.84,0.12
2963.0,17.85,2.43,72.33,14.03,-40.87,7.84,0.08
2963.5,19.63,2.4,73.21,14.1,-41.07,7.84,0.08
2964.0,17.53,2.38,72.03,14.37,-41.2,7.84,0.1
2964.5,14.57,2.37,71.68,14.82,-41.36,7.83,0.12
2965.0,15.07,2.38,73.76,15.43,-41.6,7.84,0.12
2965.5,17.57,2.38,75.29,16.17,-41.88,7.84,0.1
2966.0,18.31,2.39,74.92,16.92,-42.13,7.84,0.08
2966.5,16.84,2.39,74.42,17.48,-42.33,7.84,0.08
2967.0,16.13,2.4,73.97,17.9,-42.47,7.84,0.09
2967.5,17.23,2.44,71.88,18.08,-42.54,7.84,0.1
2968.0,17.27,2.47,67.63,18.19,-42.53,7.85,0.09
2968.5,16.71,2.48,65.03,18.08,-42.43,7.85,0.07
2969.0,15.48,2.5,67.11,17.77,-42.22,7.85,0.07
2969.5,14.42,2.5,70.01,17.38,-42.1,7.85,0.07
2970.0,16.25,2.46,68.9,16.71,-42.43,7.85,0.06
2970.5,17.76,2.39,66.51,15.82,-43.21,7.85,0.06
2971.0,15.98,2.34,65.49,15.0,-43.7,7.85,0.07
2971.5,13.97,2.31,66.94,14.4,-42.91,7.85,0.09
2972.0,14.15,2.28,70.88,14.09,-40.56,7.85,0.1
2972.5,14.84,2.25,76.05,14.09,-38.43,7.85,0.1
2973.0,14.4,2.25,80.49,14.38,-37.31,7.85,0.11
2973.5,13.13,2.29,80.1,14.87,-36.82,7.85,0.12
2974.0,13.12,2.36,78.08,15.53,-36.61,7.85,0.12
2974.5,15.18,2.43,77.75,16.38,-36.85,7.85,0.1
2975.0,17.51,2.48,76.66,17.11,-37.45,7.85,0.08
2975.5,17.66,2.51,71.63,17.56,-37.87,7.85,0.07
2976.0,17.32,2.51,67.96,17.61,-37.99,7.85,0.06
2976.5,16.55,2.48,66.82,17.21,-37.93,7.84,0.04
2977.0,14.48,2.44,66.49,16.57,-37.79,7.84,0.05
2977.5,15.57,2.42,68.09,15.82,-37.61,7.84,0.06
2978.0,18.27,2.37,70.04,15.18,-37.4,7.84,0.06
2978.5,17.33,2.32,70.59,14.74,-37.16,7.84,0.04
2979.0,14.9,2.31,70.49,14.49,-36.86,7.85,0.05
2979.5,14.76,2.33,71.14,14.41,-36.48,7.82,0.07
2980.0,16.66,2.38,71.04,14.42,-36.2,7.8,0.1
2980.5,17.74,2.42,69.83,14.4,-36.4,7.77,0.11
2981.0,17.7,2.43,68.17,14.25,-36.95,7.77,0.11
2981.5,17.51,2.42,66.3,13.93,-37.41,7.77,0.12
2982.0,17.41,2.4,64.59,13.54,-37.73,7.77,0.11
2982.5,17.27,2.34,63.97,13.18,-37.98,7.77,0.09
2983.0,16.29,2.29,65.97,12.95,-38.27,7.77,0.1
2983.5,15.47,2.28,69.7,12.86,-38.58,7.82,0.14
2984.0,15.64,2.29,73.42,12.97,-38.84,7.84,0.16
2984.5,15.74,2.28,75.81,13.38,-39.0,7.85,0.15
2985.0,14.52,2.26,76.84,14.13,-39.05,7.85,0.1
2985.5,14.39,2.26,77.38,15.33,-39.03,7.85,0.07
2986.0,14.73,2.3,75.36,16.9,-39.0,7.85,0.09
2986.5,15.69,2.37,72.8,18.34,-39.01,7.85,0.12
2987.0,18.87,2.45,70.86,18.98,-39.02,7.85,0.15
2987.5,19.6,2.5,70.44,18.32,-39.0,7.85,0.15
2988.0,17.33,2.47,70.89,16.72,-38.96,7.87,0.11
2988.5,16.03,2.41,69.34,14.98,-38.95,7.87,0.08
2989.0,16.81,2.37,68.97,13.39,-38.96,7.87,0.09
2989.5,19.93,2.37,69.77,12.06,-38.95,7.87,0.11
2990.0,20.05,2.37,70.19,11.13,-38.89,7.87,0.12
2990.5,16.08,2.35,71.14,10.7,-38.8,7.86,0.11
2991.0,13.01,2.34,73.72,10.71,-38.71,7.85,0.09
2991.5,12.15,2.35,75.14,11.12,-38.56,7.79,0.08
2992.0,12.24,2.38,75.07,11.9,-38.42,7.74,0.09
2992.5,14.56,2.4,74.63,13.06,-38.39,7.72,0.1
2993.0,19.07,2.42,72.81,14.49,-38.48,7.72,0.14
2993.5,20.77,2.46,70.36,16.1,-38.64,7.72,0.18
2994.0,18.5,2.49,67.53,18.09,-38.8,7.72,0.17
2994.5,16.94,2.51,63.58,20.48,-38.91,7.71,0.12
2995.0,17.89,2.54,60.89,23.03,-38.91,7.7,0.08
2995.5,18.62,2.56,60.91,24.89,-38.89,7.69,0.06
2996.0,19.28,2.56,62.02,25.79,-38.91,7.67,0.05
2996.5,20.68,2.55,61.13,25.9,-38.86,7.66,0.04
2997.0,19.86,2.56,60.09,25.62,-38.73,7.66,0.04
2997.5,19.64,2.58,59.99,25.29,-38.62,7.66,0.07
2998.0,20.1,2.57,60.66,25.21,-38.5,7.66,0.08
2998.5,18.37,2.56,61.19,25.27,-38.25,7.65,0.07
2999.0,15.91,2.56,61.29,25.3,-37.91,7.65,0.06
2999.5,12.82,2.57,61.83,25.27,-37.77,7.65,0.05
3000.0,10.95,2.57,62.57,25.48,-37.8,7.65,0.06
3000.5,11.77,2.59,62.1,26.22,-37.77,7.65,0.1
3001.0,12.96,2.65,60.61,27.5,-37.7,7.65,0.16
3001.5,13.22,2.71,59.32,29.46,-37.81,7.65,0.2
3002.0,12.76,2.73,61.52,31.9,-38.12,7.64,0.18
3002.5,11.66,2.68,92.01,34.31,-38.42,7.65,0.11
3003.0,12.78,2.64,142.24,35.84,-38.66,7.65,0.09
3003.5,14.68,2.66,147.12,35.66,-38.96,7.65,0.13
3004.0,14.85,2.63,136.89,34.63,-39.43,7.63,0.13
3004.5,16.04,2.4,137.15,31.73,-40.09,7.62,0.03
3005.0,18.55,2.07,145.64,27.85,-40.86,7.86,-0.02
3005.5,19.59,1.79,167.98,24.41,-41.67,7.91,-0.0
3006.0,20.04,1.67,212.44,21.25,-42.47,7.95,0.05
3006.5,19.43,1.73,277.56,19.02,-43.08,7.85,0.12
3007.0,18.67,1.86,304.32,18.04,-43.35,8.11,0.15
3007.5,20.68,2.03,291.26,18.24,-43.36,8.36,0.2
3008.0,21.85,2.3,264.75,19.03,-43.25,8.92,0.29
3008.5,21.14,2.56,221.52,19.65,-43.11,8.83,0.37
3009.0,20.69,2.72,172.42,20.19,-43.01,8.75,0.41
3009.5,19.04,2.73,146.78,20.43,-42.98,8.63,0.33
3010.0,18.21,2.61,136.81,20.78,-42.99,8.63,0.17
3010.5,19.78,2.42,129.97,21.79,-42.99,8.62,0.04
3011.0,21.02,2.2,109.72,22.42,-42.96,8.08,0.0
3011.5,20.54,2.03,86.15,22.44,-42.84,8.07,0.05
3012.0,17.36,2.06,71.29,21.73,-42.63,8.07,0.19
3012.5,13.79,2.23,68.88,20.84,-42.36,8.08,0.27
3013.0,12.99,2.32,73.92,19.78,-42.15,8.07,0.19
3013.5,13.95,2.36,77.76,18.94,-42.07,8.07,0.1
3014.0,16.1,2.37,80.85,18.01,-42.13,8.24,0.08
3014.5,18.47,2.35,92.33,17.07,-42.35,8.32,0.09
3015.0,19.11,2.35,114.17,16.24,-42.73,8.4,0.11
3015.5,17.48,2.4,125.43,15.86,-43.15,8.58,0.13
3016.0,17.97,2.44,126.87,15.79,-43.5,8.37,0.14
3016.5,22.07,2.42,128.67,16.33,-43.65,8.15,0.1
3017.0,22.52,2.39,132.9,17.27,-43.47,8.15,0.06
3017.5,20.57,2.36,141.66,18.22,-43.0,8.15,0.04
3018.0,19.35,2.32,154.84,18.69,-42.48,8.15,0.05
3018.5,17.77,2.31,162.17,18.17,-42.24,8.15,0.09
3019.0,16.4,2.3,174.31,17.13,-42.32,8.26,0.13
3019.5,15.41,2.22,198.84,16.19,-42.58,8.37,0.13
3020.0,14.3,2.04,214.17,15.34,-42.84,8.37,0.14
3020.5,13.39,1.88,219.31,14.56,-42.94,8.43,0.18
3021.0,13.36,1.77,224.16,13.92,-42.95,8.48,0.18
3021.5,14.31,1.79,237.56,13.56,-42.98,8.55,0.17
3022.0,14.36,1.92,260.84,13.6,-42.97,8.6,0.18
3022.5,15.75,2.05,291.6,14.15,-42.93,8.22,0.22
3023.0,19.71,2.15,305.6,15.34,-42.81,7.85,0.25
3023.5,20.79,2.22,307.27,17.12,-42.52,7.77,0.25
3024.0,18.14,2.3,302.63,19.75,-42.14,7.77,0.24
3024.5,13.53,2.46,269.76,23.39,-41.82,7.77,0.28
3025.0,11.53,2.61,210.49,28.59,-41.65,7.77,0.27
3025.5,13.73,2.64,181.21,34.33,-41.63,7.76,0.16
3026.0,14.57,2.65,182.79,38.57,-41.63,7.74,0.07
3026.5,13.27,2.67,191.86,40.12,-41.49,7.72,0.03
3027.0,11.06,2.67,190.25,38.27,-41.23,7.72,0.02
3027.5,9.76,2.64,159.4,34.56,-40.94,7.72,0.01
3028.0,10.96,2.6,99.24,31.72,-40.61,7.71,0.01
3028.5,12.83,2.57,67.48,29.36,-40.38,7.69,0.02
3029.0,14.44,2.58,63.24,27.71,-40.41,7.7,0.04
3029.5,16.66,2.59,64.2,26.61,-40.42,7.7,0.06
3030.0,16.6,2.55,65.24,25.83,-40.37,7.7,0.06
3030.5,14.33,2.51,65.02,25.56,-40.34,7.7,0.09
3031.0,13.28,2.51,66.53,25.26,-40.26,7.69,0.13
3031.5,13.76,2.53,70.04,24.8,-40.14,7.69,0.13
3032.0,13.39,2.56,71.53,24.31,-40.16,7.7,0.08
3032.5,11.68,2.56,71.31,23.96,-40.16,7.7,0.03
3033.0,12.15,2.52,70.85,23.87,-40.06,7.69,0.0
3033.5,14.32,2.48,69.96,23.95,-39.99,7.69,-0.0
3034.0,14.24,2.46,69.1,24.02,-39.92,7.69,0.01
3034.5,12.7,2.5,67.12,23.81,-39.88,7.7,0.05
3035.0,11.73,2.52,66.26,23.23,-39.98,7.7,0.08
3035.5,11.91,2.53,66.32,22.49,-40.16,7.7,0.09
3036.0,14.1,2.52,66.26,21.81,-40.18,7.69,0.07
3036.5,15.54,2.5,66.23,21.45,-40.07,7.69,0.08
3037.0,14.92,2.48,65.2,21.44,-40.14,7.7,0.1
3037.5,14.49,2.46,64.55,21.66,-40.33,7.69,0.11
3038.0,13.66,2.44,64.93,21.85,-40.42,7.69,0.08
3038.5,13.68,2.43,66.01,21.92,-40.36,7.7,0.06
3039.0,14.98,2.46,68.09,21.87,-40.25,7.7,0.06
3039.5,15.36,2.49,69.15,21.62,-40.31,7.7,0.08
3040.0,16.79,2.51,68.95,21.07,-40.3,7.69,0.09
3040.5,17.75,2.51,69.02,20.25,-40.23,7.7,0.09
3041.0,17.57,2.51,69.55,19.35,-40.11,7.69,0.08
3041.5,17.84,2.5,70.48,18.61,-40.07,7.69,0.06
3042.0,16.15,2.47,70.35,18.19,-39.98,7.7,0.06
3042.5,14.02,2.45,67.87,18.22,-39.52,7.7,0.07
3043.0,15.39,2.45,65.89,18.49,-38.52,7.69,0.07
3043.5,17.84,2.45,66.75,18.74,-37.73,7.66,0.04
3044.0,18.36,2.48,68.16,18.96,-38.41,7.66,0.03
3044.5,18.0,2.54,68.98,19.31,-39.58,7.66,0.04
3045.0,17.26,2.58,69.4,19.95,-40.21,7.66,0.04
3045.5,16.0,2.6,67.73,20.83,-40.31,7.66,0.04
3046.0,14.39,2.6,63.87,21.92,-40.1,7.66,0.03
3046.5,13.43,2.59,57.09,22.87,-39.73,7.66,0.02
3047.0,12.35,2.57,54.18,23.38,-39.21,7.66,0.03
3047.5,13.0,2.57,56.16,23.52,-38.68,7.66,0.07
3048.0,16.44,2.57,58.04,23.52,-38.37,7.66,0.1
3048.5,19.41,2.55,58.56,23.68,-38.16,7.66,0.08
3049.0,19.61,2.54,58.72,24.07,-37.93,7.66,0.04
3049.5,18.2,2.54,59.45,24.65,-37.85,7.66,0.05
3050.0,16.0,2.56,60.04,25.3,-38.03,7.66,0.08
3050.5,14.09,2.56,59.33,25.74,-38.49,7.66,0.1
3051.0,13.35,2.55,60.57,25.83,-38.98,7.65,0.13
3051.5,13.94,2.54,63.5,25.68,-39.31,7.65,0.15
3052.0,14.04,2.51,65.38,25.47,-39.55,7.65,0.15
3052.5,15.79,2.49,65.46,25.34,-39.72,7.66,0.12
3053.0,18.69,2.49,65.11,25.35,-39.7,7.66,0.08
3053.5,19.78,2.52,64.01,25.67,-39.55,7.66,0.07
3054.0,18.67,2.56,63.78,25.98,-39.41,7.65,0.08
3054.5,17.75,2.58,64.98,26.44,-39.44,7.66,0.09
3055.0,18.02,2.57,63.92,26.62,-39.57,7.66,0.08
3055.5,17.13,2.54,62.07,26.49,-39.63,7.66,0.06
3056.0,14.86,2.48,61.16,26.07,-39.71,7.66,0.05
3056.5,12.56,2.41,60.51,25.44,-39.92,7.66,0.05
3057.0,10.28,2.37,60.75,24.9,-40.21,7.69,0.07
3057.5,10.36,2.37,59.71,24.34,-40.53,7.69,0.09
3058.0,13.31,2.38,58.58,23.95,-40.8,7.67,0.09
3058.5,15.59,2.39,60.49,23.56,-41.1,7.65,0.08
3059.0,16.27,2.4,63.97,23.19,-41.41,7.65,0.07
3059.5,15.36,2.42,67.78,22.72,-41.78,7.65,0.08
3060.0,14.08,2.43,70.9,22.45,-42.21,7.65,0.09
3060.5,13.19,2.41,70.25,22.42,-42.66,7.65,0.09
3061.0,13.57,2.42,68.03,22.53,-43.0,7.65,0.1
3061.5,15.9,2.44,64.73,22.89,-43.16,7.65,0.09
3062.0,17.6,2.45,63.26,23.43,-43.2,7.65,0.07
3062.5,17.89,2.46,63.79,23.95,-43.14,7.65,0.07
3063.0,18.4,2.5,64.4,24.39,-42.99,7.65,0.11
3063.5,19.49,2.56,64.08,24.74,-42.84,7.7,0.17
3064.0,18.25,2.63,64.56,25.05,-42.77,7.69,0.2
3064.5,16.81,2.64,64.3,25.43,-42.73,7.69,0.14
3065.0,16.25,2.61,63.01,26.09,-42.59,7.69,0.06
3065.5,14.42,2.59,63.92,26.98,-42.41,7.69,0.03
3066.0,14.15,2.58,66.93,27.93,-42.33,7.7,0.03
3066.5,14.66,2.61,68.52,28.92,-42.39,7.69,0.09
3067.0,12.98,2.7,67.32,29.79,-42.38,7.69,0.16
3067.5,13.25,2.74,64.43,30.34,-42.1,7.69,0.16
3068.0,14.88,2.69,62.47,30.5,-41.61,7.66,0.11
3068.5,15.66,2.63,61.64,30.38,-41.06,7.66,0.08
3069.0,17.2,2.57,62.4,30.14,-40.56,7.66,0.06
3069.5,18.82,2.53,62.15,29.81,-40.11,7.66,0.04
3070.0,17.84,2.52,62.73,29.23,-39.72,7.66,0.04
3070.5,16.02,2.53,63.8,28.32,-39.44,7.66,0.05
3071.0,15.4,2.56,62.3,27.45,-39.33,7.66,0.07
3071.5,14.53,2.59,57.62,26.8,-39.45,7.66,0.09
3072.0,13.61,2.62,55.19,26.28,-39.73,7.66,0.1
3072.5,13.3,2.64,54.69,25.89,-39.97,7.66,0.1
3073.0,13.55,2.65,54.9,25.63,-40.11,7.66,0.11
3073.5,13.08,2.66,55.43,25.45,-40.11,7.66,0.11
3074.0,11.28,2.66,56.1,25.2,-39.87,7.66,0.11
3074.5,11.15,2.65,57.85,24.86,-39.36,7.66,0.08
3075.0,13.42,2.64,60.85,24.57,-38.75,7.66,0.07
3075.5,14.37,2.63,62.5,24.35,-38.42,7.66,0.07
3076.0,13.32,2.6,60.35,24.17,-39.0,7.66,0.06
3076.5,11.69,2.55,57.44,23.97,-40.04,7.66,0.03
3077.0,11.12,2.51,56.94,23.69,-40.65,7.69,0.03
3077.5,12.72,2.52,58.4,23.37,-40.87,7.7,0.05
3078.0,13.89,2.55,59.49,23.1,-41.12,7.7,0.09
3078.5,13.19,2.59,60.26,22.93,-41.6,7.66,0.11
3079.0,12.65,2.6,60.79,22.91,-42.02,7.6,0.08
3079.5,11.08,2.57,60.67,23.13,-42.21,7.55,0.05
3080.0,9.3,2.51,61.85,23.31,-42.31,7.42,0.03
3080.5,9.41,2.46,63.9,23.29,-42.47,7.42,0.05
3081.0,10.46,2.44,62.75,23.03,-42.74,7.42,0.12
3081.5,11.32,2.48,60.49,22.36,-43.06,7.62,0.2
3082.0,11.48,2.56,61.54,21.6,-43.42,7.62,0.26
3082.5,11.99,2.61,67.5,20.79,-43.79,7.62,0.25
3083.0,12.21,2.59,76.28,20.04,-44.08,7.57,0.17
3083.5,12.35,2.54,81.87,19.68,-44.31,7.59,0.12
3084.0,13.57,2.5,86.03,19.61,-44.56,7.61,0.12
3084.5,14.37,2.45,85.45,19.54,-44.76,7.7,0.12
3085.0,12.74,2.41,73.61,19.48,-44.91,7.7,0.07
3085.5,11.01,2.4,71.65,19.25,-45.0,7.7,0.02
3086.0,10.63,2.45,81.91,18.81,-45.06,7.7,0.01
3086.5,12.27,2.52,88.34,18.32,-45.16,7.69,0.04
3087.0,14.34,2.55,89.58,17.98,-45.34,7.69,0.06
3087.5,14.86,2.55,83.39,17.62,-45.6,7.7,0.07
3088.0,12.33,2.52,74.71,17.06,-45.89,7.7,0.09
3088.5,11.61,2.49,80.92,16.09,-46.1,7.7,0.1
3089.0,12.48,2.48,89.04,14.86,-46.11,7.72,0.09
3089.5,14.27,2.48,92.5,13.72,-45.79,7.72,0.07
3090.0,16.0,2.49,88.52,12.97,-45.07,7.72,0.06
3090.5,15.11,2.47,75.7,12.67,-43.94,7.72,0.05
3091.0,14.1,2.46,74.08,12.78,-42.87,7.71,0.04
3091.5,13.24,2.45,86.18,13.32,-42.93,7.7,0.03
3092.0,11.79,2.44,92.94,14.24,-44.29,7.7,0.03
3092.5,11.61,2.43,94.29,15.48,-45.81,7.7,0.05
3093.0,12.38,2.42,89.82,16.85,-46.65,7.7,0.07
3093.5,12.24,2.44,77.84,18.32,-46.91,7.7,0.08
3094.0,13.45,2.5,72.89,20.2,-46.89,7.7,0.08
3094.5,16.66,2.55,69.82,22.34,-46.71,7.69,0.08
3095.0,19.18,2.55,65.95,24.78,-46.48,7.7,0.06
3095.5,18.04,2.52,64.09,27.15,-46.28,7.7,0.05
3096.0,15.86,2.52,63.27,28.85,-46.09,7.7,0.06
3096.5,15.1,2.54,64.5,29.97,-45.82,7.7,0.09
3097.0,14.11,2.54,65.75,31.12,-45.46,7.7,0.11
3097.5,11.33,2.52,65.81,32.84,-44.97,7.7,0.1
3098.0,9.26,2.51,64.75,35.66,-44.32,7.7,0.07
3098.5,10.14,2.52,61.95,39.45,-43.62,7.69,0.05
3099.0,11.61,2.56,58.38,44.01,-42.87,7.69,0.05
3099.5,12.92,2.58,56.56,49.36,-42.01,7.7,0.05
3100.0,15.39,2.6,55.8,53.94,-41.1,7.7,0.08
3100.5,17.74,2.61,55.62,57.1,-40.12,7.7,0.11
3101.0,17.54,2.57,55.28,58.96,-39.22,7.7,0.11
3101.5,16.57,2.54,55.41,58.49,-38.61,7.74,0.09
3102.0,15.33,2.55,55.78,56.27,-38.28,7.77,0.08
3102.5,13.74,2.56,55.62,53.51,-38.15,7.77,0.06
3103.0,13.43,2.56,56.33,49.94,-38.24,7.77,0.04
3103.5,14.42,2.56,57.7,46.52,-38.49,7.77,0.05
3104.0,13.42,2.58,59.87,43.55,-38.87,7.77,0.06
3104.5,10.16,2.6,61.22,42.0,-39.34,7.77,0.08
3105.0,9.69,2.6,61.2,41.23,-39.8,7.77,0.08
3105.5,10.55,2.59,60.69,41.18,-40.1,7.77,0.07
3106.0,11.09,2.58,60.44,41.63,-40.22,7.77,0.05
3106.5,12.54,2.58,59.77,41.88,-40.18,7.77,0.02
3107.0,13.01,2.58,59.11,42.66,-39.96,7.77,0.02
3107.5,12.49,2.6,58.58,43.86,-39.7,7.77,0.03
3108.0,13.09,2.62,57.0,45.26,-39.57,7.77,0.06
3108.5,13.06,2.63,56.86,46.79,-39.57,7.77,0.06
3109.0,11.85,2.6,57.39,48.57,-39.7,7.77,0.04
3109.5,12.0,2.55,57.3,49.29,-39.83,7.75,0.04
3110.0,12.73,2.52,57.26,49.4,-39.8,7.73,0.05
3110.5,12.35,2.53,57.07,48.79,-39.58,7.73,0.07
3111.0,11.61,2.6,56.39,48.09,-39.35,7.73,0.09
3111.5,11.72,2.65,56.22,48.42,-39.5,7.73,0.11
3112.0,11.65,2.63,56.36,49.01,-40.01,7.73,0.1
